stock_code,stock_name,market,report_type,report_year,first_appointment_date,first_change_date,second_change_date,third_change_date,actual_disclosure_date,stat_date
002882,金龙羽,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
002902,铭普光磁,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
002908,德生科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
002921,联诚精密,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
002925,盈趣科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
002935,天奥电子,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
002972,科安达,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
002982,湘佳股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
002991,甘源食品,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
003006,百亚股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
003028,振邦智能,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300003,乐普医疗,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300019,硅宝科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300033,同花顺,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300048,合康新能,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300050,世纪鼎利,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300059,东方财富,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300077,国民技术,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300079,数码视讯,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300081,ST恒信,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300091,*ST金灵,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300092,科新机电,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300103,达刚控股,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300126,锐奇股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300127,银河磁体,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300129,泰胜风能,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300135,宝利国际,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300144,宋城演艺,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300160,秀强股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300164,通源石油,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300177,中海达,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300185,通裕重工,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300188,国投智能,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300196,长海股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300201,海伦哲,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300226,上海钢联,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300227,光韵达,深市,半年报（中报）,2026,2026-08-22,2026-08-28,,,,2026-08-28
300246,宝莱特,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300275,梅安森,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300294,博雅生物,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300316,晶盛机电,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300317,珈伟新能,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300320,海达股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300321,同大股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300322,硕贝德,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300324,旋极信息,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300363,博腾股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300373,扬杰科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300401,花园生物,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300406,九强生物,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300412,迦南科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300413,芒果超媒,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300420,五洋自控,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300433,蓝思科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300448,浩云科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300452,山河药辅,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300454,深信服,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300460,ST惠伦,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300499,高澜股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300522,世名科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300557,理工光科,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300566,激智科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300589,江龙船艇,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300608,思特奇,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300625,三雄极光,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300633,开立医疗,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300670,大烨智能,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300676,华大基因,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300686,智动力,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300697,电工合金,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300705,九典制药,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300712,永福股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300721,怡达股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300758,七彩化学,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300761,立华股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300796,贝斯美,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300853,申昊科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300892,品渥食品,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300904,威力传动,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300960,通业科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300971,博亚精工,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
300984,金沃股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301023,奕帆传动,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301035,润丰股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301060,兰卫医学,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301138,华研精机,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301172,君逸数码,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301215,中汽股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301238,瑞泰新材,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301283,聚胶股份,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301320,豪江智能,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301321,翰博高新,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301328,维峰电子,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301336,趣睡科技,深市,半年报（中报）,2026,2026-08-22,2026-08-28,,,,2026-08-28
301338,凯格精机,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301511,德福科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301536,星宸科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301559,中集环科,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301589,诺瓦星云,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301631,壹连科技,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
301682,宏明电子,深市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600019,宝钢股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600062,华润双鹤,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600075,新疆天业,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600080,ST金花,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600089,特变电工,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600131,国网信通,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600149,廊坊发展,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600228,返利科技,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600237,铜峰电子,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600241,时代万恒,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600261,阳光照明,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600273,嘉化能源,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600293,三峡新材,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600308,华泰股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600313,农发种业,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600332,白云山,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600336,澳柯玛,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600367,红星发展,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600368,五洲交通,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600375,汉马科技,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600395,盘江股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600408,安泰集团,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600422,昆药集团,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600448,华纺股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600476,*ST湘邮,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600483,福能股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600508,上海能源,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600535,天士力,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600538,国发股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600563,法拉电子,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600578,京能电力,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600588,用友网络,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600603,广汇物流,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600604,市北高新,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600610,中毅达,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600617,国新能源,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600628,新世界,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600640,国脉文化,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600697,欧亚集团,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600698,湖南天雁,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600716,凤凰股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600717,天津港,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600738,丽尚国潮,沪市,半年报（中报）,2026,2026-08-22,2026-08-19,,,,2026-08-19
600748,上实发展,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600750,华润江中,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600773,西藏城投,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600784,鲁银投资,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600797,浙大网新,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600802,福建水泥,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600805,悦达投资,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600812,华北制药,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600833,第一医药,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600835,上海机电,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600846,同济科技,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600847,万里股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600869,远东股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600882,妙可蓝多,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600917,重庆燃气,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600918,中泰证券,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600929,雪天盐业,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600965,*ST福成,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
600990,四创电子,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
601011,宝泰隆,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
601311,骆驼股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
601579,会稽山,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
601718,ST际华,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
601789,宁波建工,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
601898,中煤能源,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
601899,紫金矿业,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
601900,南方传媒,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
601918,新集能源,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
601956,东贝集团,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
601996,丰林集团,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603002,宏昌电子,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603004,鼎龙科技,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603021,*ST华鹏,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603029,天鹅股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603032,德新科技,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603036,如通股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603050,科林电气,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603052,可川科技,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603060,国检集团,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603080,新疆火炬,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603095,越剑智能,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603103,横店影视,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603156,养元饮品,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603183,建研院,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603228,景旺电子,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603325,博隆技术,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603351,威尔药业,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603352,至信股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603375,盛景微,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603380,易德龙,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603408,建霖家居,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603486,科沃斯,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603488,展鹏科技,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603535,嘉诚国际,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603602,纵横通信,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603608,天创时尚,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603612,索通发展,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603656,泰禾智能,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603663,三祥新材,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603666,亿嘉和,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603678,火炬电子,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603683,晶华新材,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603688,石英股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603699,纽威股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603758,秦安股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603766,隆鑫通用,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603767,中马传动,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603869,ST智知,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603881,数据港,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
603988,中电电机,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
605009,豪悦护理,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
605011,杭州热电,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
605066,天正电气,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
605258,协和电子,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
605365,立达信,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
605555,德昌股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
688007,光峰科技,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
688021,奥福科技,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
688045,必易微,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
688063,派能科技,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
688089,嘉必优,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
688110,东芯股份,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
688114,华大智造,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
688136,科兴制药,沪市,半年报（中报）,2026,2026-08-22,,,,,2026-08-22
